lane_id,branch,base_ref,base_sha,head_sha,file_count,net_loc,diff_check_rc,state,report_path,result
branch-ready-rtc-pr15a-fallback-group-move-green-on-pr14b,ready/rtc-pr15a-fallback-group-move-green-on-pr14b,ready/rtc-pr14b-table-query-array-local-suffix-append,c3d45173ed99,125b5d030d8c,2,107,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T142719Z/validations/branch-ready-rtc-pr15a-fallback-group-move-green-on-pr14b/report.md,pass
branch-ready-rtc-pr15b-fallback-group-insert-anchor-green-on-pr14b,ready/rtc-pr15b-fallback-group-insert-anchor-green-on-pr14b,ready/rtc-pr15a-fallback-group-move-green-on-pr14b,125b5d030d8c,acb367667da1,2,172,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T142719Z/validations/branch-ready-rtc-pr15b-fallback-group-insert-anchor-green-on-pr14b/report.md,pass
branch-ready-rtc-pr14b-table-query-array-local-suffix-append,ready/rtc-pr14b-table-query-array-local-suffix-append,ready/rtc-pr14-table-body-array-green,9b090fc7e660,c3d45173ed99,2,140,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T142719Z/validations/branch-ready-rtc-pr14b-table-query-array-local-suffix-append/report.md,pass
branch-cycle264-pr05d-clean-base-semicolonless-entity-validation,cycle264/pr05d-clean-base/semicolonless-entity-validation,origin/trunk,66017fe5c5ea,27c6e7924217,1050,55416,2,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T143251Z/validations/branch-cycle264-pr05d-clean-base-semicolonless-entity-validation/report.md,fail
branch-ready-rtc-pr06b-malformed-save-request-payload-minimal,ready/rtc-pr06b-malformed-save-request-payload-minimal,ready/rtc-pr06a-persisted-empty-content-guard,ea8d370ea610,7b123e0ef233,2,268,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T143252Z/validations/branch-ready-rtc-pr06b-malformed-save-request-payload-minimal/report.md,pass
branch-ready-rtc-pr15a-fallback-group-move-green,ready/rtc-pr15a-fallback-group-move-green,ready/rtc-pr14b-table-query-array-local-suffix-append,c3d45173ed99,76a45dafd157,2,107,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T143252Z/validations/branch-ready-rtc-pr15a-fallback-group-move-green/report.md,pass
branch-ready-rtc-pr15b-fallback-group-insert-anchor-green,ready/rtc-pr15b-fallback-group-insert-anchor-green,ready/rtc-pr15a-fallback-group-move-green-on-pr14b,125b5d030d8c,34af1b4f9430,2,279,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T143252Z/validations/branch-ready-rtc-pr15b-fallback-group-insert-anchor-green/report.md,pass
branch-ready-rtc-pr02a-http-room-isolation-regression,ready/rtc-pr02a-http-room-isolation-regression,origin/trunk,66017fe5c5ea,9303a7715cf3,1048,53674,2,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T143252Z/validations/branch-ready-rtc-pr02a-http-room-isolation-regression/report.md,fail
branch-ready-rtc-pr14-table-body-array-green,ready/rtc-pr14-table-body-array-green,origin/trunk,66017fe5c5ea,9b090fc7e660,1050,63578,2,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T143252Z/validations/branch-ready-rtc-pr14-table-body-array-green/report.md,fail
branch-ready-rtc-pr06b-malformed-save-request-payload,ready/rtc-pr06b-malformed-save-request-payload,ready/rtc-pr06a-persisted-empty-content-guard,ea8d370ea610,87e0ed20ab8e,4,291,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T143538Z/validations/branch-ready-rtc-pr06b-malformed-save-request-payload/report.md,pass
branch-ready-rtc-pr15c-fallback-group-delete-green,ready/rtc-pr15c-fallback-group-delete-green,ready/rtc-pr15b-fallback-group-insert-anchor-green-on-pr14b,acb367667da1,921f093cc47b,2,396,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T143538Z/validations/branch-ready-rtc-pr15c-fallback-group-delete-green/report.md,pass
branch-ready-rtc-pr07b-save-response-manager-base-record,ready/rtc-pr07b-save-response-manager-base-record,origin/trunk,66017fe5c5ea,c2592d5fd583,1048,57871,2,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T143538Z/validations/branch-ready-rtc-pr07b-save-response-manager-base-record/report.md,fail
branch-ready-rtc-pr09-store-lock-fairness,ready/rtc-pr09-store-lock-fairness,origin/trunk,66017fe5c5ea,87b82b3be657,1050,58054,2,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T143538Z/validations/branch-ready-rtc-pr09-store-lock-fairness/report.md,fail
branch-ready-rtc-pr10-crdt-block-rebase,ready/rtc-pr10-crdt-block-rebase,origin/trunk,66017fe5c5ea,ba7235bc8825,1050,58192,2,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T143538Z/validations/branch-ready-rtc-pr10-crdt-block-rebase/report.md,fail
branch-ready-rtc-pr11a-stale-base-record-block-append,ready/rtc-pr11a-stale-base-record-block-append,origin/trunk,66017fe5c5ea,78f6df2a91a2,1050,58446,2,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T143539Z/validations/branch-ready-rtc-pr11a-stale-base-record-block-append/report.md,fail
branch-ready-rtc-pr11b-stale-base-block-delete,ready/rtc-pr11b-stale-base-block-delete,origin/trunk,66017fe5c5ea,0cdcd5ffca89,1050,58684,2,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T143824Z/validations/branch-ready-rtc-pr11b-stale-base-block-delete/report.md,fail
branch-ready-rtc-pr07c-reload-record-snapshots,ready/rtc-pr07c-reload-record-snapshots,ready/rtc-pr07b-save-response-manager-base-record,c2592d5fd583,025c7638361f,6,316,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T144354Z/validations/branch-ready-rtc-pr07c-reload-record-snapshots/report.md,pass
branch-ready-rtc-pr15c-fallback-group-delete-green-on-pr14b,ready/rtc-pr15c-fallback-group-delete-green-on-pr14b,ready/rtc-pr15b-fallback-group-insert-anchor-green-on-pr14b,acb367667da1,8decb9081f9f,2,117,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T144354Z/validations/branch-ready-rtc-pr15c-fallback-group-delete-green-on-pr14b/report.md,pass
branch-ready-rtc-pr15a-fallback-group-move-green-on-pr14b,ready/rtc-pr15a-fallback-group-move-green-on-pr14b,ready/rtc-pr14b-table-query-array-local-suffix-append,c3d45173ed99,125b5d030d8c,2,107,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T144354Z/validations/branch-ready-rtc-pr15a-fallback-group-move-green-on-pr14b/report.md,pass
branch-ready-rtc-pr15b-fallback-group-insert-anchor-green-on-pr14b,ready/rtc-pr15b-fallback-group-insert-anchor-green-on-pr14b,ready/rtc-pr15a-fallback-group-move-green-on-pr14b,125b5d030d8c,acb367667da1,2,172,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T144354Z/validations/branch-ready-rtc-pr15b-fallback-group-insert-anchor-green-on-pr14b/report.md,pass
branch-ready-rtc-pr14b-table-query-array-local-suffix-append,ready/rtc-pr14b-table-query-array-local-suffix-append,ready/rtc-pr14-table-body-array-green,9b090fc7e660,c3d45173ed99,2,140,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T144354Z/validations/branch-ready-rtc-pr14b-table-query-array-local-suffix-append/report.md,pass
branch-cycle264-pr05d-clean-base-semicolonless-entity-validation,cycle264/pr05d-clean-base/semicolonless-entity-validation,origin/trunk,66017fe5c5ea,27c6e7924217,1050,55416,2,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T144927Z/validations/branch-cycle264-pr05d-clean-base-semicolonless-entity-validation/report.md,fail
branch-ready-rtc-pr06b-malformed-save-request-payload-minimal,ready/rtc-pr06b-malformed-save-request-payload-minimal,ready/rtc-pr06a-persisted-empty-content-guard,ea8d370ea610,7b123e0ef233,2,268,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T144927Z/validations/branch-ready-rtc-pr06b-malformed-save-request-payload-minimal/report.md,pass
branch-ready-rtc-pr15a-fallback-group-move-green,ready/rtc-pr15a-fallback-group-move-green,ready/rtc-pr14b-table-query-array-local-suffix-append,c3d45173ed99,76a45dafd157,2,107,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T144928Z/validations/branch-ready-rtc-pr15a-fallback-group-move-green/report.md,pass
branch-ready-rtc-pr15b-fallback-group-insert-anchor-green,ready/rtc-pr15b-fallback-group-insert-anchor-green,ready/rtc-pr15a-fallback-group-move-green-on-pr14b,125b5d030d8c,34af1b4f9430,2,279,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T144928Z/validations/branch-ready-rtc-pr15b-fallback-group-insert-anchor-green/report.md,pass
branch-ready-rtc-pr02a-http-room-isolation-regression,ready/rtc-pr02a-http-room-isolation-regression,origin/trunk,66017fe5c5ea,9303a7715cf3,1048,53674,2,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T144928Z/validations/branch-ready-rtc-pr02a-http-room-isolation-regression/report.md,fail
branch-ready-rtc-pr14-table-body-array-green,ready/rtc-pr14-table-body-array-green,origin/trunk,66017fe5c5ea,9b090fc7e660,1050,63578,2,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T144928Z/validations/branch-ready-rtc-pr14-table-body-array-green/report.md,fail
branch-ready-rtc-pr06b-malformed-save-request-payload,ready/rtc-pr06b-malformed-save-request-payload,ready/rtc-pr06a-persisted-empty-content-guard,ea8d370ea610,87e0ed20ab8e,4,291,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T145219Z/validations/branch-ready-rtc-pr06b-malformed-save-request-payload/report.md,pass
branch-ready-rtc-pr15c-fallback-group-delete-green,ready/rtc-pr15c-fallback-group-delete-green,ready/rtc-pr15b-fallback-group-insert-anchor-green-on-pr14b,acb367667da1,921f093cc47b,2,396,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T145219Z/validations/branch-ready-rtc-pr15c-fallback-group-delete-green/report.md,pass
branch-ready-rtc-pr07b-save-response-manager-base-record,ready/rtc-pr07b-save-response-manager-base-record,origin/trunk,66017fe5c5ea,c2592d5fd583,1048,57871,2,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T145219Z/validations/branch-ready-rtc-pr07b-save-response-manager-base-record/report.md,fail
branch-ready-rtc-pr09-store-lock-fairness,ready/rtc-pr09-store-lock-fairness,origin/trunk,66017fe5c5ea,87b82b3be657,1050,58054,2,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T145219Z/validations/branch-ready-rtc-pr09-store-lock-fairness/report.md,fail
branch-ready-rtc-pr10-crdt-block-rebase,ready/rtc-pr10-crdt-block-rebase,origin/trunk,66017fe5c5ea,ba7235bc8825,1050,58192,2,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T145219Z/validations/branch-ready-rtc-pr10-crdt-block-rebase/report.md,fail
branch-ready-rtc-pr11a-stale-base-record-block-append,ready/rtc-pr11a-stale-base-record-block-append,origin/trunk,66017fe5c5ea,78f6df2a91a2,1050,58446,2,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T145220Z/validations/branch-ready-rtc-pr11a-stale-base-record-block-append/report.md,fail
branch-ready-rtc-pr11b-stale-base-block-delete,ready/rtc-pr11b-stale-base-block-delete,origin/trunk,66017fe5c5ea,0cdcd5ffca89,1050,58684,2,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T145513Z/validations/branch-ready-rtc-pr11b-stale-base-block-delete/report.md,fail
branch-ready-rtc-pr07c-reload-record-snapshots,ready/rtc-pr07c-reload-record-snapshots,ready/rtc-pr07b-save-response-manager-base-record,c2592d5fd583,025c7638361f,6,316,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T150048Z/validations/branch-ready-rtc-pr07c-reload-record-snapshots/report.md,pass
branch-ready-rtc-pr15c-fallback-group-delete-green-on-pr14b,ready/rtc-pr15c-fallback-group-delete-green-on-pr14b,ready/rtc-pr15b-fallback-group-insert-anchor-green-on-pr14b,acb367667da1,8decb9081f9f,2,117,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T150048Z/validations/branch-ready-rtc-pr15c-fallback-group-delete-green-on-pr14b/report.md,pass
branch-ready-rtc-pr15a-fallback-group-move-green-on-pr14b,ready/rtc-pr15a-fallback-group-move-green-on-pr14b,ready/rtc-pr14b-table-query-array-local-suffix-append,c3d45173ed99,125b5d030d8c,2,107,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T150048Z/validations/branch-ready-rtc-pr15a-fallback-group-move-green-on-pr14b/report.md,pass
branch-ready-rtc-pr15b-fallback-group-insert-anchor-green-on-pr14b,ready/rtc-pr15b-fallback-group-insert-anchor-green-on-pr14b,ready/rtc-pr15a-fallback-group-move-green-on-pr14b,125b5d030d8c,acb367667da1,2,172,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T150048Z/validations/branch-ready-rtc-pr15b-fallback-group-insert-anchor-green-on-pr14b/report.md,pass
branch-ready-rtc-pr14b-table-query-array-local-suffix-append,ready/rtc-pr14b-table-query-array-local-suffix-append,ready/rtc-pr14-table-body-array-green,9b090fc7e660,c3d45173ed99,2,140,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T150048Z/validations/branch-ready-rtc-pr14b-table-query-array-local-suffix-append/report.md,pass
branch-cycle264-pr05d-clean-base-semicolonless-entity-validation,cycle264/pr05d-clean-base/semicolonless-entity-validation,origin/trunk,66017fe5c5ea,27c6e7924217,1050,55416,2,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T150632Z/validations/branch-cycle264-pr05d-clean-base-semicolonless-entity-validation/report.md,fail
branch-ready-rtc-pr06b-malformed-save-request-payload-minimal,ready/rtc-pr06b-malformed-save-request-payload-minimal,ready/rtc-pr06a-persisted-empty-content-guard,ea8d370ea610,7b123e0ef233,2,268,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T150633Z/validations/branch-ready-rtc-pr06b-malformed-save-request-payload-minimal/report.md,pass
branch-ready-rtc-pr15a-fallback-group-move-green,ready/rtc-pr15a-fallback-group-move-green,ready/rtc-pr14b-table-query-array-local-suffix-append,c3d45173ed99,76a45dafd157,2,107,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T150634Z/validations/branch-ready-rtc-pr15a-fallback-group-move-green/report.md,pass
branch-ready-rtc-pr15b-fallback-group-insert-anchor-green,ready/rtc-pr15b-fallback-group-insert-anchor-green,ready/rtc-pr15a-fallback-group-move-green-on-pr14b,125b5d030d8c,34af1b4f9430,2,279,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T150634Z/validations/branch-ready-rtc-pr15b-fallback-group-insert-anchor-green/report.md,pass
branch-ready-rtc-pr02a-http-room-isolation-regression,ready/rtc-pr02a-http-room-isolation-regression,origin/trunk,66017fe5c5ea,9303a7715cf3,1048,53674,2,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T150633Z/validations/branch-ready-rtc-pr02a-http-room-isolation-regression/report.md,fail
branch-ready-rtc-pr14-table-body-array-green,ready/rtc-pr14-table-body-array-green,origin/trunk,66017fe5c5ea,9b090fc7e660,1050,63578,2,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260517T150633Z/validations/branch-ready-rtc-pr14-table-body-array-green/report.md,fail
repair-branch-repair-pa-exact-wp-sync-save-slash-20260710t022240z,repair/pa-exact-wp-sync-save-slash-20260710T022240Z,origin/trunk,66017fe5c5ea,5e571f680a26,5035,24311,2,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260710T030359Z/validations/repair-branch-repair-pa-exact-wp-sync-save-slash-20260710t022240z/report.md,fail
repair-branch-repair-plain-editor-product-smoke-wp-sync-save-slash,repair/plain-editor-product-smoke-wp-sync-save-slash,origin/trunk,66017fe5c5ea,5a33df1eb773,5035,24345,2,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260710T030359Z/validations/repair-branch-repair-plain-editor-product-smoke-wp-sync-save-slash/report.md,fail
repair-branch-repair-plain-editor-product-smoke-wp-sync-save-slash-202,repair/plain-editor-product-smoke-wp-sync-save-slash-20260710T022622Z,origin/trunk,66017fe5c5ea,473184a5bbf3,5035,24345,2,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260710T030602Z/validations/repair-branch-repair-plain-editor-product-smoke-wp-sync-save-slash-202/report.md,fail
repair-branch-repair-pa-exact-benchmark-canary-product-failure-sync-sa,repair/pa-exact-benchmark-canary-product-failure-sync-save-slash-20260710T024254Z,1582cdec4f27f5a3c3639436adcf092df438b787,1582cdec4f27,9dab8b4bac96,2,21,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260710T030737Z/validations/repair-branch-repair-pa-exact-benchmark-canary-product-failure-sync-sa/report.md,pass
repair-branch-repair-pa-exact-wp-sync-save-slash-20260710t022240z,repair/pa-exact-wp-sync-save-slash-20260710T022240Z,1582cdec4f27f5a3c3639436adcf092df438b787,1582cdec4f27,5e571f680a26,1,2,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260710T030737Z/validations/repair-branch-repair-pa-exact-wp-sync-save-slash-20260710t022240z/report.md,pass
repair-branch-repair-plain-editor-product-smoke-wp-sync-save-slash,repair/plain-editor-product-smoke-wp-sync-save-slash,5a33df1eb773933a521e25d932469e45197a4599,5a33df1eb773,5a33df1eb773,0,0,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260710T030738Z/validations/repair-branch-repair-plain-editor-product-smoke-wp-sync-save-slash/report.md,pass
repair-branch-repair-plain-editor-product-smoke-wp-sync-save-slash-202,repair/plain-editor-product-smoke-wp-sync-save-slash-20260710T022622Z,1582cdec4f27f5a3c3639436adcf092df438b787,1582cdec4f27,473184a5bbf3,2,36,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260710T031044Z/validations/repair-branch-repair-plain-editor-product-smoke-wp-sync-save-slash-202/report.md,pass
repair-branch-fix-rtc-title-reload-stale-save-noop-20260710t033120z,fix/rtc-title-reload-stale-save-noop-20260710T033120Z,5a33df1eb773933a521e25d932469e45197a4599,5a33df1eb773,7853d51746bd,2,59,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260710T035854Z/validations/repair-branch-fix-rtc-title-reload-stale-save-noop-20260710t033120z/report.md,pass
repair-branch-repair-benchmark-canary-product-failure-stale-save-noop-,repair/benchmark-canary-product-failure-stale-save-noop-20260710T035625Z,5a33df1eb773933a521e25d932469e45197a4599,5a33df1eb773,0fd8c45dd01e,2,59,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260710T040549Z/validations/repair-branch-repair-benchmark-canary-product-failure-stale-save-noop-/report.md,pass
repair-branch-fix-rtc-title-reload-stale-save-noop-20260710t033120z,fix/rtc-title-reload-stale-save-noop-20260710T033120Z,5a33df1eb773933a521e25d932469e45197a4599,5a33df1eb773,7853d51746bd,2,59,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260710T041509Z/validations/repair-branch-fix-rtc-title-reload-stale-save-noop-20260710t033120z/report.md,pass
repair-branch-repair-plain-editor-product-smoke-rtc-save-proof-2026071,repair/plain-editor-product-smoke-rtc-save-proof-20260710T045453Z,7853d51746bdc5b2ac543dc25af80ae7145da8b2,7853d51746bd,b401bf46eca6,3,14240,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260710T060402Z/validations/repair-branch-repair-plain-editor-product-smoke-rtc-save-proof-2026071/report.md,pass
repair-branch-repair-plain-editor-crdt-persist-product-only-20260710t0,repair/plain-editor-crdt-persist-product-only-20260710T0615Z,7853d51746bdc5b2ac543dc25af80ae7145da8b2,7853d51746bd,7e9dbc66da7c,2,70,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260710T061904Z/validations/repair-branch-repair-plain-editor-crdt-persist-product-only-20260710t0/report.md,pass
repair-branch-repair-plain-editor-product-smoke-rtc-save-proof-2026071,repair/plain-editor-product-smoke-rtc-save-proof-20260710T045453Z,7853d51746bdc5b2ac543dc25af80ae7145da8b2,7853d51746bd,b401bf46eca6,3,14240,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260710T061905Z/validations/repair-branch-repair-plain-editor-product-smoke-rtc-save-proof-2026071/report.md,pass
repair-branch-repair-benchmark-canary-product-failure-live-block-dirty,repair/benchmark-canary-product-failure-live-block-dirty-20260710T085052Z,7e9dbc66da7ca4052f3167c47d19d025229de172,7e9dbc66da7c,352b0431394f,2,70,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260710T091133Z/validations/repair-branch-repair-benchmark-canary-product-failure-live-block-dirty/report.md,pass
repair-branch-repair-benchmark-canary-empty-crdt-reload-20260710t09361,repair/benchmark-canary-empty-crdt-reload-20260710T093611Z,352b0431394f6717fb79f1d52e877519a605bb1b,352b0431394f,cc4020c3abc4,2,73,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260710T094844Z/validations/repair-branch-repair-benchmark-canary-empty-crdt-reload-20260710t09361/report.md,pass
repair-branch-repair-pa-exact-table-stale-snapshot-query-array-2026071,repair/pa-exact-table-stale-snapshot-query-array-20260710T092944Z,352b0431394f6717fb79f1d52e877519a605bb1b,352b0431394f,20071b49224b,2,209,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260710T095200Z/validations/repair-branch-repair-pa-exact-table-stale-snapshot-query-array-2026071/report.md,pass
repair-branch-repair-benchmark-canary-empty-crdt-reload-20260710t09361,repair/benchmark-canary-empty-crdt-reload-20260710T093611Z,cc4020c3abc471def095af1714ef38e489a34b7d,cc4020c3abc4,cc4020c3abc4,0,0,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260710T100244Z/validations/repair-branch-repair-benchmark-canary-empty-crdt-reload-20260710t09361/report.md,pass
repair-branch-repair-benchmark-canary-table-query-array-current-202607,repair/benchmark-canary-table-query-array-current-20260710T101033Z,cc4020c3abc471def095af1714ef38e489a34b7d,cc4020c3abc4,d4840bec910c,2,209,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260710T101951Z/validations/repair-branch-repair-benchmark-canary-table-query-array-current-202607/report.md,pass
repair-branch-repair-benchmark-canary-http-room-reregistration-2026071,repair/benchmark-canary-http-room-reregistration-20260710T120017Z,d4840bec910ca265c808f5d0fa5b8febd4c375c6,d4840bec910c,9b51ca1424f1,3,125,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260710T123818Z/validations/repair-branch-repair-benchmark-canary-http-room-reregistration-2026071/report.md,pass
repair-branch-repair-benchmark-canary-http-room-reregistration-2026071,repair/benchmark-canary-http-room-reregistration-20260710T120017Z,d4840bec910ca265c808f5d0fa5b8febd4c375c6,d4840bec910c,9b51ca1424f1,3,125,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260710T125338Z/validations/repair-branch-repair-benchmark-canary-http-room-reregistration-2026071/report.md,pass
repair-branch-repair-pa-exact-http-room-reregistration-20260710t121053,repair/pa-exact-http-room-reregistration-20260710T121053Z,d4840bec910ca265c808f5d0fa5b8febd4c375c6,d4840bec910c,dd9b8065574f,3,188,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260710T130355Z/validations/repair-branch-repair-pa-exact-http-room-reregistration-20260710t121053/report.md,pass
repair-branch-repair-benchmark-canary-http-room-reregistration-2026071,repair/benchmark-canary-http-room-reregistration-20260710T120017Z,d4840bec910ca265c808f5d0fa5b8febd4c375c6,d4840bec910c,9b51ca1424f1,3,125,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260710T130906Z/validations/repair-branch-repair-benchmark-canary-http-room-reregistration-2026071/report.md,pass
repair-branch-repair-pa-exact-http-room-reregistration-20260710t130542,repair/pa-exact-http-room-reregistration-20260710T130542Z,d4840bec910ca265c808f5d0fa5b8febd4c375c6,d4840bec910c,dd9b8065574f,3,188,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260710T131416Z/validations/repair-branch-repair-pa-exact-http-room-reregistration-20260710t130542/report.md,pass
repair-branch-repair-pa-exact-http-room-reregistration-20260710t121053,repair/pa-exact-http-room-reregistration-20260710T121053Z,d4840bec910ca265c808f5d0fa5b8febd4c375c6,d4840bec910c,dd9b8065574f,3,188,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260710T131931Z/validations/repair-branch-repair-pa-exact-http-room-reregistration-20260710t121053/report.md,pass
repair-branch-repair-benchmark-canary-table-stale-descendant-20260710t,repair/benchmark-canary-table-stale-descendant-20260710T124658Z,d4840bec910ca265c808f5d0fa5b8febd4c375c6,d4840bec910c,0e503b907e9e,1,14118,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260710T132117Z/validations/repair-branch-repair-benchmark-canary-table-stale-descendant-20260710t/report.md,pass
repair-branch-repair-benchmark-canary-http-room-reregistration-2026071,repair/benchmark-canary-http-room-reregistration-20260710T120017Z,d4840bec910ca265c808f5d0fa5b8febd4c375c6,d4840bec910c,9b51ca1424f1,3,125,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260710T132442Z/validations/repair-branch-repair-benchmark-canary-http-room-reregistration-2026071/report.md,pass
repair-branch-repair-pa-exact-http-room-reregistration-20260710t130542,repair/pa-exact-http-room-reregistration-20260710T130542Z,d4840bec910ca265c808f5d0fa5b8febd4c375c6,d4840bec910c,dd9b8065574f,3,188,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260710T132952Z/validations/repair-branch-repair-pa-exact-http-room-reregistration-20260710t130542/report.md,pass
repair-branch-repair-pa-exact-http-room-reregistration-20260710t121053,repair/pa-exact-http-room-reregistration-20260710T121053Z,d4840bec910ca265c808f5d0fa5b8febd4c375c6,d4840bec910c,dd9b8065574f,3,188,0,done,/media/volume/danluu-fuzz-data/rtc-critical-path-pr-executor-20260517/runs/20260710T133501Z/validations/repair-branch-repair-pa-exact-http-room-reregistration-20260710t121053/report.md,pass
