timestamp,event_type,reason,coverage_root,root_age_seconds,full_pass_completed,seconds_since_completed_full_pass,records_seen,current_run_records,coverage_files,materialized_active_run_dirs,materialized_running_groups,supervisor_status_counts,desired_target,desired_max,estimated_lost_seconds,estimated_lost_records
2026-05-25T02:51:11Z,in_place_budget,coverage_breadth_floor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T023514Z,957,1,1093,8337,0,7,,,groups:22->22,7,8,0,0
2026-05-25T02:55:18Z,in_place_budget,coverage_breadth_floor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T023514Z,1204,1,89,8337,57,11,,,groups:22->22,9,10,0,0
2026-05-25T02:57:23Z,in_place_budget,high_pressure,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T023514Z,1329,1,214,8337,57,13,,,groups:22->7,2,3,0,0
2026-05-25T02:59:27Z,in_place_budget,coverage_breadth_floor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T023514Z,1453,1,338,8337,57,7,,,groups:7->7,4,5,0,0
2026-05-25T03:01:31Z,in_place_budget,coverage_breadth_floor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T023514Z,1577,1,462,8747,69,9,,,groups:13->13,6,7,0,0
2026-05-25T03:03:34Z,in_place_budget,coverage_breadth_floor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T023514Z,1700,1,585,8747,69,10,,,groups:13->13,8,9,0,0
2026-05-25T03:05:38Z,in_place_budget,coverage_breadth_floor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T023514Z,1824,1,709,8747,69,12,,,groups:13->13,10,11,0,0
2026-05-25T03:07:43Z,in_place_budget,high_pressure,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T023514Z,1949,1,834,8747,69,13,,,groups:13->7,2,3,0,0
2026-05-25T03:09:47Z,in_place_budget,coverage_breadth_floor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T023514Z,2073,1,958,8806,113,7,,,groups:10->10,4,5,0,0
2026-05-25T03:11:51Z,in_place_budget,coverage_breadth_floor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T023514Z,2197,1,1082,8806,113,9,,,groups:10->10,6,7,0,0
2026-05-25T03:15:58Z,in_place_budget,e2e_floor_repair,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T023514Z,2444,1,47,8806,77,10,,,groups:10->10,8,9,0,0
2026-05-25T03:18:22Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T023514Z,2588,1,191,8806,77,9,9,9,disabled:13|running:9,10,11,191,77
2026-05-25T03:20:59Z,in_place_budget,large_headroom,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T031855Z,124,1,348,8806,0,0,,,groups:6->6,3,4,0,0
2026-05-25T03:23:02Z,in_place_budget,coverage_breadth_floor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T031855Z,247,1,471,8806,0,2,,,groups:6->6,5,6,0,0
2026-05-25T03:31:57Z,in_place_budget,coverage_breadth_floor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T031855Z,782,1,1006,9006,0,7,,,groups:11->11,7,8,0,0
2026-05-25T03:34:01Z,in_place_budget,coverage_breadth_floor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T031855Z,906,1,1130,9006,0,9,,,groups:11->11,9,10,0,0
2026-05-25T03:38:08Z,in_place_budget,coverage_breadth_floor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T031855Z,1153,1,194,9006,27,11,,,groups:11->11,10,11,0,0
2026-05-25T03:50:50Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T031855Z,1915,1,956,9153,35,7,7,7,disabled:7|running:7,10,11,956,35
2026-05-25T03:59:39Z,in_place_budget,high_pressure,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T035144Z,475,1,1485,9153,0,6,,,groups:6->6,2,3,0,0
2026-05-25T04:16:19Z,in_place_budget,severe_pressure,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T035144Z,1475,1,180,9396,36,11,,,groups:11->6,1,2,0,0
2026-05-25T04:22:38Z,in_place_budget,e2e_floor_repair,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T035144Z,1854,1,559,9396,36,6,,,groups:6->6,3,4,0,0
2026-05-25T04:26:45Z,in_place_budget,coverage_breadth_floor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T035144Z,2101,1,806,9613,43,6,,,groups:6->6,5,6,0,0
2026-05-25T04:29:09Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T035144Z,2245,1,950,9613,43,6,6,6,disabled:5|running:6,7,8,950,43
2026-05-25T04:31:39Z,in_place_budget,large_headroom,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T042910Z,149,1,1100,9613,0,0,,,groups:6->6,3,4,0,0
2026-05-25T04:33:43Z,in_place_budget,coverage_breadth_floor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T042910Z,273,1,1224,9613,0,2,,,groups:6->6,5,6,0,0
2026-05-25T04:47:26Z,in_place_budget,coverage_breadth_floor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T042910Z,1096,1,2047,9922,0,7,,,groups:19->19,7,8,0,0
2026-05-25T04:51:34Z,in_place_budget,high_pressure,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T042910Z,1344,1,2295,9922,0,11,,,groups:19->7,2,3,0,0
2026-05-25T04:53:38Z,in_place_budget,coverage_breadth_floor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T042910Z,1468,1,38,9922,73,7,,,groups:7->7,4,5,0,0
2026-05-25T04:55:42Z,in_place_budget,coverage_breadth_floor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T042910Z,1592,1,162,9922,73,7,,,groups:7->7,6,7,0,0
2026-05-25T05:00:31Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T042910Z,1881,1,451,9922,73,7,7,7,disabled:12|running:7,8,9,451,73
2026-05-25T05:03:01Z,in_place_budget,large_headroom,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T050031Z,150,1,601,9922,0,1,,,groups:4->4,3,4,0,0
2026-05-25T05:19:08Z,in_place_budget,coverage_breadth_floor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T050031Z,1117,1,1568,10397,1,4,,,groups:19->19,5,6,0,0
2026-05-25T05:21:12Z,in_place_budget,coverage_breadth_floor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T050031Z,1241,1,1692,10397,1,6,,,groups:19->19,7,8,0,0
2026-05-25T05:27:27Z,in_place_budget,high_pressure,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T050031Z,1616,1,103,10397,72,10,,,groups:19->7,2,3,0,0
2026-05-25T05:31:34Z,in_place_budget,coverage_breadth_floor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T050031Z,1863,1,350,10397,72,7,,,groups:7->7,4,5,0,0
2026-05-25T05:33:38Z,in_place_budget,coverage_breadth_floor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T050031Z,1987,1,474,10397,72,7,,,groups:7->7,6,7,0,0
2026-05-25T05:36:03Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T050031Z,2132,1,619,10397,72,7,7,7,disabled:12|running:7,8,9,619,72
2026-05-25T05:54:40Z,in_place_budget,coverage_breadth_floor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T053603Z,1117,1,1736,10923,1,4,,,groups:19->19,10,11,0,0
2026-05-25T06:00:51Z,in_place_budget,severe_pressure,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T053603Z,1488,1,2107,10923,1,10,,,groups:19->7,1,2,0,0
2026-05-25T06:07:09Z,in_place_budget,coverage_breadth_floor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T053603Z,1866,1,110,10923,86,7,,,groups:7->7,3,4,0,0
2026-05-25T06:09:13Z,in_place_budget,coverage_breadth_floor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T053603Z,1990,1,234,10923,86,7,,,groups:7->7,5,6,0,0
2026-05-25T06:11:17Z,in_place_budget,coverage_breadth_floor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T053603Z,2114,1,358,10923,86,7,,,groups:7->7,7,8,0,0
2026-05-25T06:13:41Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T053603Z,2258,1,502,10923,86,7,7,7,disabled:12|running:7,9,10,502,86
2026-05-25T06:32:17Z,in_place_budget,coverage_breadth_floor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T061341Z,1116,1,1618,11468,1,4,,,groups:16->16,10,11,0,0
2026-05-25T06:38:28Z,in_place_budget,high_pressure,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T061341Z,1487,1,1989,11468,1,10,,,groups:16->4,2,3,0,0
2026-05-25T06:48:46Z,in_place_budget,coverage_breadth_floor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T061341Z,2105,1,316,11468,87,4,,,groups:4->4,4,5,0,0
2026-05-25T06:51:11Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T061341Z,2250,1,461,11468,87,4,4,4,disabled:12|running:4,6,7,461,87
2026-05-25T06:53:45Z,in_place_budget,headroom,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T065141Z,124,1,615,11468,0,0,,,groups:4->4,3,4,0,0
2026-05-25T07:02:27Z,in_place_budget,high_pressure,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T065141Z,646,1,1137,11468,0,4,,,groups:4->4,2,3,0,0
2026-05-25T07:04:34Z,in_place_budget,coverage_breadth_floor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T065141Z,773,1,1264,11468,0,4,,,groups:4->4,4,5,0,0
2026-05-25T07:09:02Z,in_place_budget,coverage_breadth_floor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T065141Z,1041,1,1532,11921,1,4,,,groups:6->6,6,7,0,0
2026-05-25T07:13:10Z,in_place_budget,high_pressure,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T065141Z,1289,1,1780,11921,1,5,,,groups:7->4,2,3,0,0
2026-05-25T07:23:32Z,in_place_budget,coverage_breadth_floor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T065141Z,1911,1,77,11921,55,4,,,groups:4->4,4,5,0,0
2026-05-25T07:25:56Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T065141Z,2055,1,221,11921,55,4,4,4,disabled:3|running:4,6,7,221,55
2026-05-25T07:28:27Z,in_place_budget,headroom,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T072557Z,150,1,372,11921,0,0,,,groups:4->4,3,4,0,0
2026-05-25T07:30:31Z,in_place_budget,high_pressure,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T072557Z,274,1,496,11921,0,1,,,groups:4->4,2,3,0,0
2026-05-25T07:59:22Z,in_place_budget,disk_pressure,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T072557Z,2005,1,2227,12286,1,13,,,groups:17->4,1,2,0,0
2026-05-25T08:54:57Z,in_place_budget,disk_pressure,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T072557Z,5340,1,1258,13054,122,2,,,groups:7->7,2,3,0,0
2026-05-25T08:59:25Z,in_place_budget,disk_pressure,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T072557Z,5608,1,1526,13054,122,6,,,groups:7->2,2,3,0,0
2026-05-25T09:22:28Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T072557Z,6991,1,163,13289,0,0,0,0,disabled:21,2,3,163,13289
2026-05-25T09:43:54Z,in_place_budget,disk_pressure,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T092228Z,1286,1,1449,13420,2,3,,,groups:17->3,2,3,0,0
2026-05-25T10:12:43Z,in_place_budget,disk_pressure,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T092228Z,3015,1,1107,13879,0,3,,,groups:16->3,2,3,0,0
2026-05-25T10:54:11Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T092228Z,5503,1,846,13976,0,2,2,2,disabled:16|running:2,4,5,846,13976
2026-05-25T11:28:12Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T110547Z,1345,1,2887,14558,19,3,3,3,disabled:4|running:3,5,6,2887,19
2026-05-25T11:30:41Z,in_place_budget,e2e_floor_repair,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T112846Z,115,0,,0,0,0,,,groups:6->4,3,4,0,0
2026-05-25T11:34:40Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T112846Z,354,0,,0,0,4,,,groups:4->3,3,3,0,0
2026-05-25T15:23:54Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T113451Z,13743,1,531,6665,22,3,3,3,disabled:5|running:3,6,7,531,22
2026-05-25T15:26:57Z,restart,missing_monitor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T152354Z,183,1,714,6665,0,,0,0,unknown,3,4,714,6665
2026-05-25T15:29:19Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T152706Z,133,1,856,6665,0,1,,,groups:4->3,3,3,0,0
2026-05-25T15:33:26Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T152706Z,380,1,1103,6665,0,3,,,groups:3->3,3,3,0,0
2026-05-25T15:40:43Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T152706Z,817,1,1540,7079,0,5,,,groups:5->3,3,3,0,0
2026-05-25T15:49:27Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T152706Z,1341,1,109,7101,7,5,,,groups:5->5,4,5,0,0
2026-05-25T15:57:41Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T152706Z,1835,1,603,7291,29,2,,,groups:5->3,3,3,0,0
2026-05-25T16:04:12Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T152706Z,2226,1,78,7291,6,3,3,3,disabled:7|running:3,4,5,78,6
2026-05-25T16:10:50Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T160412Z,398,1,476,7291,0,5,,,groups:5->3,3,3,0,0
2026-05-25T16:17:00Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T160412Z,768,1,846,7538,1,3,,,groups:5->5,4,5,0,0
2026-05-25T16:21:08Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T160412Z,1016,1,1094,7538,1,5,,,groups:5->3,3,3,0,0
2026-05-25T16:32:48Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T160412Z,1716,1,547,7669,27,3,,,groups:5->5,4,5,0,0
2026-05-25T16:40:01Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T160412Z,2149,1,131,7669,0,5,,,groups:5->3,3,3,0,0
2026-05-25T16:42:26Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T160412Z,2294,1,276,7669,0,3,3,3,disabled:6|running:3,4,5,276,7669
2026-05-25T16:49:13Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T164302Z,371,1,683,7878,0,4,,,groups:5->3,3,3,0,0
2026-05-25T16:51:16Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T164302Z,494,1,806,7883,1,4,,,groups:5->5,4,5,0,0
2026-05-25T16:57:28Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T164302Z,866,1,204,7883,10,5,,,groups:5->3,3,3,0,0
2026-05-25T16:59:32Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T164302Z,990,1,328,7935,15,3,,,groups:5->3,3,3,0,0
2026-05-25T17:03:39Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T164302Z,1237,1,89,7935,13,3,,,groups:5->5,4,5,0,0
2026-05-25T17:11:53Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T164302Z,1731,1,127,8003,9,5,,,groups:5->3,3,3,0,0
2026-05-25T17:16:00Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T164302Z,1978,1,374,8030,5,5,,,groups:5->5,4,5,0,0
2026-05-25T17:42:46Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T164302Z,3584,1,70,8117,2,5,,,groups:5->3,3,3,0,0
2026-05-25T17:46:53Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T164302Z,3831,1,317,8150,9,3,,,groups:5->3,3,3,0,0
2026-05-25T17:48:57Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T164302Z,3955,1,441,8150,9,4,,,groups:5->5,4,5,0,0
2026-05-25T17:51:01Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T164302Z,4079,1,50,8150,6,5,,,groups:5->3,3,3,0,0
2026-05-25T17:53:26Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T164302Z,4224,1,195,8150,6,3,3,3,disabled:6|running:3,4,5,195,6
2026-05-25T18:00:05Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T175354Z,371,1,594,8150,0,4,,,groups:5->3,3,3,0,0
2026-05-25T18:02:09Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T175354Z,495,1,718,8304,0,4,,,groups:5->5,4,5,0,0
2026-05-25T18:04:13Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T175354Z,619,1,842,8304,0,5,,,groups:5->3,3,3,0,0
2026-05-25T18:09:01Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T175354Z,907,1,269,8304,9,3,3,3,disabled:3|running:3,4,5,269,9
2026-05-25T18:17:38Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T180902Z,516,1,786,8655,0,5,,,groups:5->3,3,3,0,0
2026-05-25T18:24:51Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T180902Z,949,1,307,8655,11,3,3,3,disabled:2|running:3,4,5,307,11
2026-05-25T18:31:25Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T182451Z,394,1,701,8655,0,4,,,groups:5->3,3,3,0,0
2026-05-25T18:33:29Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T182451Z,518,1,825,8841,0,3,,,groups:5->5,4,5,0,0
2026-05-25T18:35:33Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T182451Z,642,1,949,8841,0,5,,,groups:5->3,3,3,0,0
2026-05-25T18:42:25Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T182451Z,1054,1,306,8841,15,3,3,3,disabled:3|running:3,4,5,306,15
2026-05-25T18:51:04Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T184225Z,519,1,825,9041,0,4,,,groups:5->3,3,3,0,0
2026-05-25T18:59:39Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T184225Z,1034,1,364,9105,15,3,,,groups:5->3,3,3,0,0
2026-05-25T19:01:43Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T184225Z,1158,1,488,9105,15,4,,,groups:5->3,3,3,0,0
2026-05-25T19:07:55Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T184225Z,1530,1,202,9105,6,4,,,groups:5->3,3,3,0,0
2026-05-25T19:12:03Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T184225Z,1778,1,450,9174,3,5,,,groups:5->3,3,3,0,0
2026-05-25T19:18:34Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T184225Z,2169,1,190,9174,14,3,3,3,disabled:4|running:3,4,5,190,14
2026-05-25T19:24:09Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T191900Z,309,1,525,9174,0,3,,,groups:5->3,3,3,0,0
2026-05-25T19:28:37Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T191900Z,577,1,793,9317,0,5,,,groups:5->3,3,3,0,0
2026-05-25T19:36:52Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T191900Z,1072,1,326,9317,6,3,3,3,disabled:2|running:3,4,5,326,6
2026-05-25T19:41:22Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T193652Z,270,1,596,9317,0,2,,,groups:5->3,3,3,0,0
2026-05-25T19:49:10Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T194438Z,272,1,1064,9317,0,2,,,groups:5->3,3,3,0,0
2026-05-25T19:54:05Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T195130Z,155,1,1359,9317,0,0,,,groups:5->5,4,5,0,0
2026-05-25T20:14:42Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T195130Z,1392,1,450,9751,29,5,,,groups:5->3,3,3,0,0
2026-05-25T20:18:49Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T195130Z,1639,1,697,9821,28,2,,,groups:5->5,4,5,0,0
2026-05-25T20:44:26Z,restart,missing_monitor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T195130Z,3176,1,305,9957,12,5,5,5,disabled:3|running:5,10,10,305,12
2026-05-25T20:46:48Z,restart,missing_monitor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T204446Z,122,1,447,9957,0,,0,0,unknown,3,4,447,9957
2026-05-25T20:49:42Z,restart,missing_monitor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T204654Z,168,1,621,9957,0,1,1,1,running:1|starting:3,10,10,621,9957
2026-05-25T20:55:58Z,restart,missing_monitor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T205300Z,178,1,997,9957,0,1,1,1,running:1|starting:4,10,10,997,9957
2026-05-25T20:59:45Z,restart,missing_monitor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T205613Z,212,1,1224,9957,0,0,0,0,starting:10,10,10,1224,9957
2026-05-25T21:02:11Z,restart,missing_monitor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T210148Z,23,1,1370,9957,0,,0,0,unknown,10,10,1370,9957
2026-05-25T21:10:47Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T210406Z,401,1,1886,9957,0,3,,,groups:5->3,3,3,0,0
2026-05-25T21:26:18Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T211446Z,692,1,2817,11363,0,5,,,groups:5->3,3,3,0,0
2026-05-25T21:40:04Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T211446Z,1518,1,583,11418,10,1,,,groups:5->5,4,5,0,0
2026-05-25T23:00:41Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T211446Z,6355,1,336,11871,26,5,5,5,disabled:4|running:5,10,10,336,26
2026-05-25T23:15:32Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T230041Z,891,1,1227,12203,0,8,,,groups:19->5,4,5,0,0
2026-05-25T23:25:34Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T230041Z,1493,1,1829,12447,35,4,,,groups:16->5,5,5,0,0
2026-05-25T23:29:30Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T230041Z,1729,1,2065,12447,35,5,5,5,disabled:14|running:5,10,10,2065,35
